token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
会见,0,230,0.3151544039711648,43,0.09987814977219289,0.127278103035151,0.9997442855421539,43,0.0001292402756627549,0.9996150452664911,0.0007248570722244641,6,huìjiàn,to meet with (sb who is paying a visit),Translation,敬重 | 感激 | 祝福 | 敬佩 | 感谢 | 敬意 | 衷心 | 尊敬 | 怀念 | 钦佩 | 祝愿 | 祝贺,0.5
炮,47,295,0.20849260614004783,1,-0.0031211992504371067,-0.003943360826000494,0.8964250647941712,44,0.05026657336907532,0.8461584914250958,0.1330191493538248,6,pào,to sauté; to fry; to dry by heating; to prepare herbal medicine by roasting or parching (in a pan); cannon; firecracker; variant of 炮,Translation,羊 | 鹅 | 桃树 | 蛇 | 猫 | 虫子 | 柏树 | 鱼 | 棵 | 松树 | 母鸡 | 兔,0.25
点火,47,295,0.20303769909378463,17,-0.027019588590883298,-0.03390322046621233,0.559357508120809,21,0.24423076127571441,0.31512674684509456,0.3312156555612977,7-9,diǎnhuǒ,to ignite; to light a fire; to agitate; to start an engine; ignition; fig. to stir up trouble,Translation,寒冷 | 晴朗 | 热气 | 灼热 | 炎热 | 凉爽 | 刮风 | 闪烁 | 下雨 | 荡漾 | 潮湿 | 火焰,0.25
墨,47,295,0.19638233419034568,41,0.00040455704296515904,0.0005031664939929353,0.4695309476814588,44,0.2938504777921668,0.17568046988929203,0.3630753395715119,7-9,mò,"abbr. for 哥, Mexico; ink stick; China ink; corporal punishment consisting of tattooing characters on the victim's forehead; surname Mo",Translation,羊 | 鹅 | 桃树 | 蛇 | 猫 | 虫子 | 柏树 | 鱼 | 棵 | 松树 | 母鸡 | 兔,1.0
服,47,295,0.19522741885812242,14,-0.012820737280877653,-0.01593088231545676,0.43324620299391026,14,0.18102290124716397,0.2522233017467463,0.43733780939290146,6,fú,"clothes; dress; garment; to serve (in the military, a prison sentence etc); to obey; to be convinced (by an argument); to convince; to admire; to acclimatize; to take (medicine); mourning clothes; to wear mourning clothes; classifier for medicine: dose; Taiwan pr. [fú]",Translation,保 | 审 | 理 | 退 | 定 | 补 | 减 | 降 | 稳 | 移 | 增 | 合,0.75
披,47,295,0.19246407664017637,1,-0.03880591472347525,-0.048054722521841224,0.48799866457993835,1,0.24643363022530743,0.24156503435463092,0.3695053990823286,5,pī,to drape over one's shoulders; to open; to unroll; to split open; to spread out,Translation,拧 | 拽 | 踹 | 磕 | 搓 | 蹬 | 扔 | 蹦 | 搂 | 捏 | 叼 | 扒,0.75
天平,47,295,0.1840642643969061,21,0.013204127735857968,0.01592509095230916,0.18274778991527718,3,0.17896759342867333,0.003780196486603854,0.6978567561599948,7-9,tiānpíng,scales (to weigh things),Translation,比赛 | 决赛 | 冠军 | 预赛 | 选手 | 单打 | 田径 | 半决赛 | 夺冠 | 亚军 | 乒乓球 | 参赛,0.0
解释,48,225,0.3521386307803725,24,0.1182345763074184,0.15433390164475724,0.9997557982742717,46,0.00004925724766570626,0.999706541026606,0.0007413040123285184,4,jiěshì,explanation; to explain; to interpret; to resolve,Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,0.5
阐述,48,225,0.3490547491699196,38,0.11195747060472472,0.14675196123847134,0.9999593760674724,46,0.000014224089581194706,0.9999451519778912,0.00013139819542578302,7-9,chǎnshù,to expound (a position); to elaborate (on a topic); to treat (a subject),Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,1.0
反驳,48,225,0.33817559456906354,23,0.06136796908583758,0.08485704668393768,0.9986189168993207,23,0.0010329176203940867,0.9975859992789267,0.0030703477479963664,7-9,fǎnbó,to retort; to refute,Translation,愚蠢 | 虚伪 | 蠢 | 奸诈 | 粗鲁 | 自私 | 狡猾 | 胡闹 | 卑鄙 | 可笑 | 可恶 | 贪玩儿,0.25
表述,48,225,0.32731930353818584,46,0.06826841925422122,0.09213644743775457,0.9916766962221972,46,0.007723934476584674,0.9839527617456125,0.013179596059302925,7-9,biǎoshù,to formulate; enunciation; to explain sth precisely,Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,1.0
猜测,48,225,0.3223158190868524,24,0.08027972290552754,0.10591496837919694,0.9999328233768321,15,0.000021479080828097835,0.999911344296004,0.00021102043185600763,5,cāicè,to guess; to conjecture; to surmise,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
推断,48,225,0.32214824512462387,42,0.12463457875179834,0.15531053119429447,0.9999821055849413,15,9.391603477952316e-6,0.9999727139814634,0.00006249149826099084,7-9,tuīduàn,to infer; to deduce; to predict; to extrapolate,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
分析,48,225,0.32015924601841617,17,0.1118189029851098,0.1412461807306851,0.9987817035381936,31,0.0004764242962183576,0.9983052792419753,0.0030465574976412534,5,fēnxī,to analyze; analysis,Translation,电脑 | 手机 | 短信 | 电子邮件 | 打印机 | 浏览器 | 密码 | 磁盘 | 银行卡 | 关机 | 按键 | 鼠标,1.0
揣测,48,225,0.3190420071160494,23,0.037373410747131464,0.052028089762208844,0.9986976841182251,23,0.0007178408040630106,0.9979798433141621,0.0030052772962501874,7-9,chuǎicè,to guess; to conjecture,Translation,愚蠢 | 虚伪 | 蠢 | 奸诈 | 粗鲁 | 自私 | 狡猾 | 胡闹 | 卑鄙 | 可笑 | 可恶 | 贪玩儿,1.0
判断,48,225,0.318467445534587,10,0.0980452211453339,0.12576708086441038,0.9998208729858041,15,0.00007865424372139689,0.9997422187420827,0.0005375581179316941,3,pànduàn,to judge; to determine; judgment,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
推测,48,225,0.31819478314669886,42,0.13415498313700247,0.16441363578590817,0.9999587382209576,15,0.000034073886370712915,0.9999246643345869,0.00012630355019241596,7-9,tuīcè,speculation; to conjecture; to surmise; to speculate,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
断定,48,225,0.3173262264083618,15,0.09647852166500595,0.12382498550328606,0.9993570191493754,15,0.0006355098190517161,0.9987215093303237,0.0013880568095234935,7-9,duàndìng,to conclude; to determine; to come to a judgment,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
叙述,48,225,0.3144819116349736,32,0.06005448220933696,0.08054813787351786,0.985129026243579,32,0.009577056204851334,0.9755519700387276,0.022646724121842904,7-9,xùshù,to relate (a story or information); to tell or talk about; to recount; narration; telling; narrative; account,Translation,歌曲 | 戏剧 | 舞蹈 | 歌剧 | 演唱 | 话剧 | 电影 | 音乐 | 喜剧 | 演出 | 独唱 | 剧本,1.0
理解,48,225,0.30990386160004846,43,0.02228793681191621,0.031286405167447955,0.992786824314216,43,0.0024435690166357033,0.9903432552975804,0.014404556796003441,3,lǐjiě,to comprehend; to understand,Translation,敬重 | 感激 | 祝福 | 敬佩 | 感谢 | 敬意 | 衷心 | 尊敬 | 怀念 | 钦佩 | 祝愿 | 祝贺,1.0
论述,48,225,0.3083181745597932,46,0.04647245989819265,0.0629576510239831,0.9705955077432894,46,0.02727402559724686,0.9433214821460425,0.03671937641946868,7-9,lùnshù,treatise; discourse; exposition,Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,1.0
回答,48,225,0.3082417376403826,11,0.020879347469769438,0.029298688676799033,0.9736857378463556,46,0.017657379096789345,0.9560283587495663,0.03890732819519576,1,huídá,to reply; to answer; reply; answer,Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,0.25
追问,48,225,0.3067878587792024,24,0.03536322283364812,0.04853749464826175,0.9970602809322956,24,0.0015361965831617414,0.9955240843491339,0.006361760218504454,7-9,zhuīwèn,to question closely; to investigate in detail; to examine minutely; to get to the heart of the matter,Translation,沮丧 | 羞愧 | 气愤 | 厌烦 | 难过 | 心疼 | 茫然 | 惭愧 | 苦恼 | 伤心 | 诧异 | 惊讶,0.25
证实,48,225,0.30559016937419786,28,0.1050393686054758,0.1313896726727326,0.9997892637049118,15,0.0000852569718226751,0.9997040067330891,0.0006210655903051113,5,zhèngshí,to confirm (sth to be true); to verify,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,1.0
解读,48,225,0.3054443000633272,46,0.10575627779360142,0.13214381483272514,0.9945885085679774,32,0.001541358747304021,0.9930471498206734,0.01188631330925013,7-9,jiědú,to decipher; to decode; to interpret,Translation,歌曲 | 戏剧 | 舞蹈 | 歌剧 | 演唱 | 话剧 | 电影 | 音乐 | 喜剧 | 演出 | 独唱 | 剧本,1.0
辩解,48,225,0.3053134442952953,23,0.007867055846527138,0.011197801444870167,0.9742593262421676,23,0.017047767647377695,0.9572115585947899,0.037523112861896975,7-9,biànjiě,to explain; to justify; to defend (a point of view etc); to provide an explanation; to try to defend oneself,Translation,愚蠢 | 虚伪 | 蠢 | 奸诈 | 粗鲁 | 自私 | 狡猾 | 胡闹 | 卑鄙 | 可笑 | 可恶 | 贪玩儿,0.0
结论,48,225,0.3050705697432751,10,0.029146178709632486,0.04025294920683726,0.9939355233992279,10,0.0035397131904855374,0.9903958102087423,0.01101875028399429,4,jiélùn,conclusion; verdict; to conclude; to reach a verdict,Translation,弊病 | 弊端 | 症结 | 道理 | 弱点 | 想法 | 难题 | 路子 | 举措 | 思路 | 出路 | 好处,1.0
讨论,48,225,0.3048125823068935,0,0.06119899406412155,0.08090969524683125,0.9455751963470567,0,0.05399899828096406,0.8915761980660926,0.05487820035348187,2,tǎolùn,to discuss; to talk over,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,0.5
描述,48,225,0.3042335729291797,46,0.0843214108176539,0.10809220029105099,0.9960379630852982,32,0.002002800407081551,0.9940351626782167,0.0076968215432460085,4,miáoshù,to describe; description,Translation,歌曲 | 戏剧 | 舞蹈 | 歌剧 | 演唱 | 话剧 | 电影 | 音乐 | 喜剧 | 演出 | 独唱 | 剧本,1.0
探讨,48,225,0.30369416201601956,38,0.057000712037436924,0.07566735220318523,0.9798589927788542,0,0.016512806283063702,0.9633461864957905,0.027957006706145062,6,tàntǎo,to investigate; to probe,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,1.0
反问,48,225,0.3035700501963737,11,-0.026336919742351805,-0.037817040679795765,0.6900181810527448,11,0.2776105415947671,0.4124076394579777,0.19375973479855063,6,fǎnwèn,to ask (a question) in reply; to answer a question with a question; rhetorical question,Translation,哆嗦 | 小声 | 咧嘴 | 嘴唇 | 摇头 | 扭头 | 胳膊 | 身子 | 眼睛 | 发愣 | 苦笑 | 叹气,0.0
否认,48,225,0.3022539297569441,20,0.06918965087978873,0.09021571035769538,0.9947780121644244,20,0.0032970438311581696,0.9914809683332663,0.010157790753602356,3,fǒurèn,to declare to be untrue; to deny,Translation,不要 | 不许 | 不肯 | 轻易 | 愿意 | 拒绝 | 怕 | 宁愿 | 忍心 | 随意 | 决不 | 情愿,0.25
谈论,48,225,0.29969981953603764,12,0.05330693766652722,0.07073571411953794,0.9994648916451477,12,0.00015742749730598735,0.9993074641478418,0.0014610842562565324,7-9,tánlùn,to discuss; to talk about,Translation,吵嘴 | 闹着玩儿 | 干活儿 | 说闲话 | 挣钱 | 吵 | 吵架 | 操心 | 玩儿 | 赔钱 | 伺候 | 唠叨,0.5
预言,48,225,0.29844242397470644,42,0.07010924388385364,0.09085429368611185,0.9958887451698932,42,0.0033153552531076805,0.9925733899167856,0.007787994046637625,7-9,yùyán,to predict; prophecy,Translation,儒家 | 古代 | 习俗 | 信仰 | 传承 | 儒学 | 佛教 | 渊源 | 道教 | 风俗 | 宗教 | 民俗,1.0
总结,48,225,0.29798479052985377,38,0.09126918207504384,0.11505228521799883,0.9985022483885,46,0.0006743062054270369,0.9978279421830729,0.003638026099955784,3,zǒngjié,to sum up; to conclude; summary; résumé,Translation,文字 | 书 | 抄写 | 书籍 | 稿子 | 字典 | 画册 | 写 | 本子 | 便条 | 字体 | 论文,1.0
判定,48,225,0.296529327209113,26,0.06450213403162863,0.08399012759124355,0.9996774515586583,17,0.00014911993661656788,0.9995283316220417,0.0008763190145576807,7-9,pàndìng,to judge; to decide; judgment; determination,Translation,检测 | 安装 | 消毒 | 清洗 | 组装 | 加工 | 修理 | 调试 | 零件 | 样品 | 测量 | 部件,1.0
思考,48,225,0.29649415118033234,24,0.035074819946236346,0.047489490897240624,0.9985115404511286,34,0.0005851032195812601,0.9979264372315473,0.0036329363445646683,4,sīkǎo,to reflect on; to ponder over,Translation,气质 | 品德 | 魄力 | 性格 | 天赋 | 素养 | 才华 | 毅力 | 天分 | 自信心 | 修养 | 功力,1.0
怀疑,48,225,0.2964622183464486,24,-0.03546702277344238,-0.0504123924803056,0.8252548131060983,24,0.17186387820010343,0.6533909349059949,0.12341542807504324,4,huáiyí,to doubt (sth); to be skeptical of; to have one's doubts; to harbor suspicions; to suspect that,Translation,沮丧 | 羞愧 | 气愤 | 厌烦 | 难过 | 心疼 | 茫然 | 惭愧 | 苦恼 | 伤心 | 诧异 | 惊讶,0.0
承认,48,225,0.29628593433340644,24,0.03828629787065929,0.05159875891184397,0.9758112475085985,20,0.015558244237230444,0.9602530032713681,0.03714419059681228,4,chéngrèn,"to admit; to concede; to recognize; recognition (diplomatic, artistic etc); to acknowledge",Translation,不要 | 不许 | 不肯 | 轻易 | 愿意 | 拒绝 | 怕 | 宁愿 | 忍心 | 随意 | 决不 | 情愿,0.25
议论,48,225,0.29546786621745946,24,0.03048558136778784,0.04147598178848352,0.9941398066836453,11,0.00301875945451636,0.991121047229129,0.011511071214382855,4,yìlùn,to comment; to talk about; to discuss; discussion,Translation,哆嗦 | 小声 | 咧嘴 | 嘴唇 | 摇头 | 扭头 | 胳膊 | 身子 | 眼睛 | 发愣 | 苦笑 | 叹气,0.25
质疑,48,225,0.2953714282022083,24,0.04416829925638427,0.0589856888613903,0.9975686202138531,24,0.0013534248934952565,0.9962151953203578,0.0052221763995729965,7-9,zhìyí,to call into question; to question (truth or validity),Translation,沮丧 | 羞愧 | 气愤 | 厌烦 | 难过 | 心疼 | 茫然 | 惭愧 | 苦恼 | 伤心 | 诧异 | 惊讶,0.25
问,48,225,0.2946676135903918,11,-0.007262137037484129,-0.010296049320024819,0.9254329660395014,11,0.038544093212709823,0.8868888728267916,0.09331790288148625,1,wèn,to ask; to inquire,Translation,哆嗦 | 小声 | 咧嘴 | 嘴唇 | 摇头 | 扭头 | 胳膊 | 身子 | 眼睛 | 发愣 | 苦笑 | 叹气,0.0
质问,48,225,0.2937273867228634,24,-0.006564926725278086,-0.009295173849112642,0.9762656556928544,24,0.014848260758920354,0.9614173949339341,0.03681228046544584,7-9,zhìwèn,to question; to ask questions; to inquire; to bring to account; to interrogate,Translation,沮丧 | 羞愧 | 气愤 | 厌烦 | 难过 | 心疼 | 茫然 | 惭愧 | 苦恼 | 伤心 | 诧异 | 惊讶,0.0
询问,48,225,0.2930552973465577,43,0.0635437190195732,0.08247199728400356,0.997570349410053,0,0.0014137033827125818,0.9961566460273403,0.005191367636652652,5,xúnwèn,to inquire,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,0.25
指出,48,225,0.2927364388435189,26,0.10611654108745283,0.1304636550546308,0.9965918119089121,15,0.002321793931466607,0.9942700179774455,0.006950370869513177,3,zhǐchū,to indicate; to point out,Translation,就算 | 不然 | 也许 | 要不然 | 可是 | 当然 | 毕竟 | 难道 | 要是 | 别说 | 要不 | 何况,0.5
介绍,48,225,0.29246243769692615,0,0.08367595427143176,0.10575647725749167,0.999092120070478,0,0.0006890716530154203,0.9984030484174625,0.002078104289536945,1,jièshào,to introduce (sb to sb); to give a presentation; to present (sb for a job etc); introduction,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,1.0
指责,48,225,0.2921630854705109,23,-0.009615181361423863,-0.013583893639985262,0.9307331432780804,23,0.04444726330687424,0.8862858799712062,0.082752337124169,5,zhǐzé,to criticize; to find fault with; to denounce,Translation,愚蠢 | 虚伪 | 蠢 | 奸诈 | 粗鲁 | 自私 | 狡猾 | 胡闹 | 卑鄙 | 可笑 | 可恶 | 贪玩儿,0.0
论证,48,225,0.2915866473010092,49,0.07877171072248948,0.10006758814770973,0.9953300931677171,0,0.0026161914321821797,0.992713901735535,0.009541303285195951,7-9,lùnzhèng,to prove a point; to expound on; to demonstrate or prove (through argument); proof,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,1.0
求证,48,225,0.2905714111375568,43,0.08999971373950466,0.1125800943581521,0.9976903697211764,0,0.0010029918795844426,0.996687377841592,0.005200729542891704,7-9,qiúzhèng,to seek proof; to seek confirmation,Translation,会见 | 拜会 | 出席 | 接见 | 应邀 | 会晤 | 座谈 | 担任 | 出任 | 邀请 | 致辞 | 会面,0.5
揭示,48,225,0.28999310713642673,28,0.04369498669428212,0.05797383273067462,0.9949405913262117,38,0.004216026496910328,0.9907245648293014,0.009193943328749787,7-9,jiēshì,to show; to make known,Translation,构建 | 建立 | 遵循 | 着眼于 | 打造 | 确立 | 秉承 | 开辟 | 依托 | 着力 | 制定 | 搭建,1.0
揭露,48,225,0.28970284673082924,37,-0.004593062595151909,-0.006466395893623051,0.9898221001065582,37,0.006356066352456762,0.9834660337541015,0.016861367729797794,7-9,jiēlù,to expose; to unmask; to ferret out; to disclose; disclosure,Translation,欺骗 | 讹诈 | 敲诈 | 恐吓 | 谋害 | 勾结 | 阴谋 | 诽谤 | 挑衅 | 杀害 | 骚扰 | 掠夺,0.0
陈述,48,225,0.2896067883924614,26,0.04097185359455213,0.0545298889874951,0.9436758338738018,26,0.030977679748456638,0.9126981541253452,0.07774315822980767,7-9,chénshù,an assertion; to declare; to state,Translation,裁决 | 规定 | 驳回 | 裁定 | 判决 | 撤销 | 仲裁 | 审查 | 履行 | 受理 | 申请 | 批准,1.0
反思,48,225,0.2894434155585067,24,0.019940731845786375,0.027297474475517943,0.9968487516346757,24,0.000842499256734913,0.9960062523779407,0.007262777270573804,7-9,fǎnsī,to think back over sth; to review; to revisit; to rethink; reflection; reassessment,Translation,沮丧 | 羞愧 | 气愤 | 厌烦 | 难过 | 心疼 | 茫然 | 惭愧 | 苦恼 | 伤心 | 诧异 | 惊讶,1.0
解答,48,225,0.289178040126819,29,0.050798255173408885,0.0666976193250089,0.9966182455131194,29,0.0017996870155139884,0.9948185584976054,0.007312588724631876,7-9,jiědá,to solve (a problem); to resolve (a difficulty); to provide an answer; solution; resolution; answer,Translation,补习 | 课程 | 外语 | 考试 | 自学 | 入学 | 研究生 | 高中 | 选修 | 大学 | 初中 | 英语,0.5
回应,48,225,0.28906691321968525,26,0.06670759684646765,0.08578203050714231,0.9921891982740552,26,0.005673615581867834,0.9865155826921873,0.014211861934299876,6,huíyìng,to respond; response,Translation,裁决 | 规定 | 驳回 | 裁定 | 判决 | 撤销 | 仲裁 | 审查 | 履行 | 受理 | 申请 | 批准,0.25
归纳,48,225,0.2890566240418725,38,0.07296161191520706,0.09307456011109913,0.9968845146235863,38,0.0012449300502947013,0.9956395845732916,0.006775737287632487,7-9,guīnà,to sum up; to summarize; to conclude from facts; induction (method of deduction in logic),Translation,构建 | 建立 | 遵循 | 着眼于 | 打造 | 确立 | 秉承 | 开辟 | 依托 | 着力 | 制定 | 搭建,1.0
