token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
春节,0,110,0.39486347047075404,12,0.13522430788268064,0.18264648945422776,0.9994281370800977,12,0.0005716408890237649,0.998856496191074,0.0012381901918725158,2,Chūnjié,Spring Festival (Chinese New Year),Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
资格,38,206,0.224985853279836,36,0.0066399567768544165,0.008494750743516936,0.6261614144371428,27,0.2716276992596722,0.3545337151774706,0.2561793205261589,3,zīgé,qualifications; seniority,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,0.0
年薪,38,206,0.22432430683997065,36,-0.0119890353637786,-0.015456247333130169,0.9643963526983611,36,0.026522348195162776,0.9378740045031984,0.04757429697870413,7-9,niánxīn,annual salary,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,1.0
外企,38,206,0.22363745584303246,14,0.008201130660337286,0.010453110338363644,0.4320721553841168,14,0.2682724388741389,0.16379971650997793,0.36394170264429393,7-9,wàiqǐ,"foreign enterprise; company established in mainland China with direct investment from foreign entities or from investors in Taiwan, Macao or Hong Kong; abbr. for 外资企业",Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,1.0
工作量,38,206,0.22175859621799082,36,0.0050267861703302275,0.006417707542337609,0.9502682186018756,36,0.025211274166378268,0.9250569444354974,0.06528732121709692,7-9,gōngzuòliàng,workload; volume of work,Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.25
过关,38,206,0.22174833469218214,29,0.01043999832443715,0.013237110021369486,0.9830513629752778,6,0.005232430586406213,0.9778189323888716,0.030182307869433458,7-9,guòguān,to cross a barrier; to get through (an ordeal); to pass (a test); to reach (a standard),Translation,比赛 | 决赛 | 选手 | 夺冠 | 单打 | 半决赛 | 冠军 | 赛场 | 田径 | 篮球 | 摔跤 | 跳远,0.0
跳槽,38,206,0.21917522725309682,28,-0.003691487088665568,-0.004727676704824763,0.9919445530798499,14,0.004777249422070453,0.9871673036577794,0.014889720935798708,7-9,tiàocáo,to change jobs; job-hopping,Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,0.75
炒股,38,206,0.21889158412641607,28,0.0063401232303345045,0.008051476274943991,0.6731153848239886,14,0.2998546357770329,0.37326074904695566,0.19316226705263895,6,chǎogǔ,(coll.) to speculate in stocks,Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,1.0
骨干,38,206,0.21846475490207604,2,0.018757208281054816,0.02343794221957056,0.8969466783283,2,0.05532636920133505,0.841620309126965,0.11520486741035063,7-9,gǔgàn,diaphysis (long segment of a bone); fig. backbone,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.0
会计,38,206,0.21843336290091325,36,0.010389520802371821,0.013118808028341023,0.373896351198568,27,0.3462068495704232,0.02768950162814482,0.35193278790231997,4,kuàijì,accountant; accountancy; accounting,Translation,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权,0.25
接班,38,206,0.21734081274599198,12,-0.01666706920395375,-0.021295436730808557,0.9595456880459642,37,0.019320284845337238,0.940225403200627,0.05443259803220014,7-9,jiēbān,to take over (from those working the previous shift); to take over (in a leadership role etc); to succeed sb,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.25
能力,38,206,0.21609563277405014,23,-0.03698840775462581,-0.04718484715874066,0.5500189276537006,21,0.4447731668125076,0.10524576084119303,0.18439932137796933,3,nénglì,capability; ability,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.0
参军,38,206,0.2153463130279218,14,-0.01519744167679593,-0.01936834291245321,0.9738537284481618,14,0.022184910139355137,0.9516688183088067,0.03559847462843814,7-9,cānjūn,to join the army,Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,1.0
队伍,38,206,0.2134163893115124,19,0.0032859148717294118,0.004160072980912795,0.5117860339819547,6,0.4327223866899064,0.07906364729204823,0.23815948822960337,6,duìwu,ranks; troops; queue; line; procession,Translation,比赛 | 决赛 | 选手 | 夺冠 | 单打 | 半决赛 | 冠军 | 赛场 | 田径 | 篮球 | 摔跤 | 跳远,0.0
学会,38,206,0.2118455863523083,22,0.0057372524493592425,0.007226744774340452,0.869387908474997,23,0.06441246440528321,0.8049754440697138,0.1291341253352797,6,xuéhuì,to learn; to master; institute; learned society; (scholarly) association,Translation,性格 | 人格 | 天性 | 审美 | 情感 | 气质 | 品德 | 本性 | 性情 | 人性 | 自尊 | 感情,0.0
新手,38,206,0.21001210236025702,33,-0.009749195194138943,-0.012340942466671664,0.9751883563159698,6,0.01746667112438538,0.9577216851915844,0.037618172735197,7-9,xīnshǒu,new hand; novice; raw recruit,Translation,比赛 | 决赛 | 选手 | 夺冠 | 单打 | 半决赛 | 冠军 | 赛场 | 田径 | 篮球 | 摔跤 | 跳远,0.25
演,38,206,0.20899694158365206,30,-0.045156345319277924,-0.05708744718343374,0.9451975442092065,8,0.05310731544519004,0.8920902287640164,0.05679679872058906,3,yǎn,to develop; to evolve; to practice; to perform; to play; to act,Translation,寄 | 保 | 留 | 敬 | 取 | 验 | 补 | 审 | 送 | 定 | 存 | 忘,0.25
后勤,38,206,0.2085190997217994,14,-0.0034707570673966626,-0.004385143174240446,0.7741189101090832,14,0.14151872279182323,0.63260018731726,0.2048512762949831,7-9,hòuqín,logistics,Translation,患病 | 病人 | 子女 | 患者 | 孤儿 | 残疾 | 住院 | 生病 | 赡养 | 残疾人 | 上学 | 妇女,0.25
举一反三,38,206,0.2080962479740342,23,-0.00424481324058773,-0.005360264084780459,0.42824964171412594,13,0.2657998034450624,0.16244983826906356,0.38358686637275874,7-9,jǔyī-fǎnsān,to raise one and infer three; to deduce many things from one case (idiom),Translation,阐述 | 解释 | 表述 | 核实 | 分析 | 询问 | 解读 | 讨论 | 确认 | 探讨 | 总结 | 论证,0.0
运气,38,206,0.20806066562361183,29,-0.058244008957167887,-0.07354604883091476,0.5574820601472203,23,0.36290617658804913,0.19457588355917121,0.26360634828007096,4,yùnqi,luck (good or bad),Translation,性格 | 人格 | 天性 | 审美 | 情感 | 气质 | 品德 | 本性 | 性情 | 人性 | 自尊 | 感情,0.0
下海,38,206,0.2075538512466667,12,-0.03850715743076541,-0.048592775031267896,0.9546925331856839,19,0.014470573271242288,0.9402219599144417,0.06517411888751173,7-9,xiàhǎi,"to go out to sea; to enter the sea (to swim etc); (fig.) to take the plunge (e.g. leave a secure job, or enter prostitution etc)",Translation,赶往 | 前往 | 赶赴 | 起程 | 抵达 | 奔赴 | 动身 | 赶到 | 搭乘 | 到达 | 飞往 | 离开,0.75
攻关,38,206,0.20709304342768217,2,-0.004739222638883461,-0.005977022397900029,0.5223413940977074,2,0.47283696293496225,0.049504431162745166,0.18464328372841413,7-9,gōngguān,to storm a strategic pass; fig. to tackle a key problem,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.0
强项,38,206,0.20693964387457417,9,-0.032314448626868,-0.04074651869467206,0.9029806325453142,23,0.03850538858714553,0.8644752439581687,0.11434417829430572,7-9,qiángxiàng,key strength; strong suit; specialty,Translation,性格 | 人格 | 天性 | 审美 | 情感 | 气质 | 品德 | 本性 | 性情 | 人性 | 自尊 | 感情,0.0
退役,38,206,0.20673325578637103,6,-0.023215188294280126,-0.02926529879592209,0.9539276637398659,6,0.04290432067489967,0.9110233430649662,0.052062735547079055,7-9,tuìyì,(of military personnel or athletes) to retire; (of outdated equipment) to be decommissioned,Translation,比赛 | 决赛 | 选手 | 夺冠 | 单打 | 半决赛 | 冠军 | 赛场 | 田径 | 篮球 | 摔跤 | 跳远,1.0
实力,38,206,0.2062386512436307,23,-0.024487310414081614,-0.030849713774105073,0.9167272953989549,11,0.05338386175219247,0.8633434336467625,0.09123933807320388,3,shílì,strength,Translation,魅力 | 韵味 | 底蕴 | 瑰宝 | 驰名 | 风采 | 风貌 | 瞩目 | 气派 | 耀眼 | 焕发 | 积淀,0.0
要领,38,206,0.20501758742993056,9,-0.04469118619979617,-0.05621657220732177,0.9710531692303532,9,0.027884133401755364,0.9431690358285979,0.034841810981106544,7-9,yàolǐng,main aspects; essentials; gist,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,0.0
纲要,38,206,0.20321449989565868,45,-0.01164185820619093,-0.014611031707613253,0.8361178413267247,37,0.0776633055160325,0.7584545358106922,0.17487533396970634,7-9,gāngyào,outline; essential points,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.0
跑龙套,38,206,0.20158062344784608,28,-0.048156323792440836,-0.06031457302601573,0.9911472537803052,28,0.0033116348719870047,0.9878356189083182,0.01638990919843664,7-9,pǎo lóngtào,to play a small role,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.75
办,38,206,0.20081302501755977,36,-0.018644920153341155,-0.023329859891361278,0.9697384945832549,8,0.023075287871830837,0.946663206711424,0.04104006628040854,2,bàn,to do; to manage; to handle; to go about; to run; to set up; to deal with,Translation,寄 | 保 | 留 | 敬 | 取 | 验 | 补 | 审 | 送 | 定 | 存 | 忘,0.5
软实力,38,206,0.1982538601434566,23,-0.03995158510482852,-0.04983071712946082,0.5569138689966608,21,0.1658295875025831,0.39108428149407776,0.32330909946473146,7-9,ruǎnshílì,soft power (in international relations),Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.0
小组,38,206,0.1978039831020769,37,0.003907906221994356,0.004847893813578403,0.8072868003727282,37,0.05541984756913903,0.7518669528035892,0.2180073567406155,2,xiǎozǔ,group,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.0
财力,38,206,0.19686161433044186,36,-0.030466353653378214,-0.037934127165369064,0.6107259752994879,47,0.20138901169065537,0.40933696360883254,0.29928344243040206,7-9,cáilì,financial resources,Translation,勤奋 | 拼搏 | 大公无私 | 艰苦奋斗 | 诚实 | 团结 | 兢兢业业 | 无私 | 忠诚 | 责任感 | 奉献 | 勇敢,0.25
下功夫,38,206,0.19581530735609934,21,-0.03191756986370389,-0.039689352652024834,0.5362341597796347,21,0.39337122771858124,0.1428629320610535,0.2459229497774905,7-9,xià gōngfu,see 夫,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.0
抽签,38,206,0.1957405486358688,6,-0.02570246676254942,-0.03195792939573738,0.674329229638471,36,0.2137554158312131,0.46057381380725787,0.26859944581274886,7-9,chōuqiān,to perform divination with sticks; to draw lots; a ballot (in share dealing),Translation,收据 | 支票 | 汇款 | 交纳 | 付款 | 缴纳 | 学费 | 账单 | 定金 | 生活费 | 报销 | 返还,0.25
取经,38,206,0.1938564530203234,19,-0.02991772759322442,-0.03711215912515226,0.5915767785642514,37,0.14368579672677448,0.4478909818374769,0.3462161870119683,7-9,qǔjīng,to journey to India on a quest for the Buddhist scriptures; to learn by studying another's experience,Translation,接见 | 会见 | 拜会 | 应邀 | 出席 | 致辞 | 出任 | 就任 | 颁奖 | 邀请 | 担任 | 开幕,0.25
磨合,38,206,0.19241747091862627,2,-0.02099429060348773,-0.025996464568604303,0.798718595591947,31,0.08478478431732003,0.713933811274627,0.18599512175403637,7-9,móhé,to break in; to wear in,Translation,减弱 | 加剧 | 萎缩 | 增大 | 下降 | 恶化 | 缓解 | 加重 | 降低 | 衰退 | 缓和 | 低迷,0.0
出头,38,206,0.18321067749442063,43,-0.04999516847564961,-0.06120938055640174,0.7663013248306871,49,0.16214409616901646,0.6041572286616707,0.21333337179435394,7-9,chūtóu,to get out of a predicament; to stick out; to take the initiative; remaining odd fraction after a division; a little more than,Translation,文雅 | 谦逊 | 和蔼 | 乖巧 | 俊俏 | 沉稳 | 温柔 | 聪明 | 朴实 | 稳重 | 英俊 | 风趣,0.0
成功率,38,206,0.18285306891341022,21,-0.013607603617758368,-0.016652578746962736,0.6691115516986067,21,0.133675515590083,0.5354360361085237,0.2764958754864528,7-9,lǜ (chénggōnglǜ),rate; frequency; to lead; to command; rash; hasty; frank; straightforward; generally; usually,Translation,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素,0.0
下一代,38,206,0.17448037416584636,10,-0.02958222917621242,-0.03583467703305141,0.6441754810920094,2,0.10975722340483207,0.5344182576871773,0.3361688630228993,7-9,xià yī dài,the next generation,Translation,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建,0.0
扭头,39,194,0.35910647054901196,43,-0.029076288776198722,-0.04536836064034942,0.9978986398155341,43,0.002055648171023557,0.9958429916445105,0.003910139540248261,7-9,niǔtóu,to turn one's head; to turn around,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,1.0
看见,39,194,0.3494717122271495,12,0.027325774788856172,0.040312179712530226,0.9983862190058962,12,0.0015240349681894846,0.9968621840377067,0.0031566496060412928,1,kànjiàn,to see; to catch sight of,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.75
小声,39,194,0.3423176522708926,43,-0.059185280876884905,-0.0899906787543319,0.92259814046022,43,0.07279305910428581,0.8498050813559342,0.07462989082200142,2,xiǎo shēng,in a low voice; (speak) in whispers,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,0.5
忽然,39,194,0.3369772477554262,43,0.001989165571058382,0.002991172816259082,0.9759798694087457,22,0.02354223596735832,0.9524376334413874,0.029568102025693897,2,hūrán,suddenly; all of a sudden,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,1.0
听见,39,194,0.3359646332978206,43,-0.011987646208012903,-0.01805272250414552,0.9979974552969266,43,0.0013412658983366222,0.99665618939859,0.004199880464808206,1,tīngjiàn,to hear,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,1.0
远处,39,194,0.33480655810043053,46,0.019138542801581948,0.027966751853546225,0.9558685724831086,12,0.038780496756183,0.9170880757269256,0.050686184267855636,5,yuǎnchù,distant place,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,0.5
跟前,39,194,0.33058307005816906,43,-0.0014647852666421768,-0.0021881509133169796,0.9568663588906139,12,0.038515046039164676,0.9183513128514492,0.04927190708178508,5,gēnqián,"the front (of); (in) front; (in) sb's presence; just before (a date); (of children, parents etc) at one's side; living with one",Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
后边,39,194,0.3297748443087301,12,0.035697476185928834,0.05056853906355372,0.9454067938707519,12,0.05454682691627563,0.8908599669544762,0.05424881521728174,1,hòubian,the back; the rear; the last bit; behind; near the end; at the back; later; afterwards,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
前边,39,194,0.32854607718247547,12,0.024199862502023828,0.034787221765648385,0.90853721694063,12,0.09145735219932559,0.8170798647413045,0.07821327355912694,1,qiánbian,front; the front side; in front of,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
一旁,39,194,0.32827805215012434,43,-0.004993490339960827,-0.007433865092460677,0.9799965905008808,12,0.009852751598114742,0.9701438389027661,0.02958058169257235,7-9,yīpáng,aside; to the side of,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
猛然,39,194,0.32694307180137605,43,-0.005277923390852757,-0.007841719132107653,0.9987645808196155,22,0.0010243210814841084,0.9977402597381314,0.0026183845047565214,7-9,měngrán,suddenly; abruptly,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.75
大声,39,194,0.32689774491686957,43,-0.05079006548120146,-0.0754566859606327,0.997230511627439,44,0.0015160296112299877,0.995714482016209,0.005701201322770835,2,dà shēng,loud voice; in a loud voice; loudly,Translation,竭力 | 急忙 | 赶忙 | 尽力 | 毫不犹豫 | 设法 | 极力 | 想方设法 | 立即 | 连忙 | 急于 | 坚决,0.25
使劲,39,194,0.3242972624935706,43,-0.0566214357358622,-0.08379636871801699,0.9528830261350629,43,0.04626408760685465,0.9066189385282083,0.04967521348661668,4,shǐjìn,to exert all one's strength,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,0.75
只见,39,194,0.3230924624184783,43,0.03268003124150548,0.046054965838410865,0.9850857685156096,12,0.014911543639494486,0.970174224876115,0.019823352305834735,5,zhǐ jiàn,"to see (the same thing) over and over again; to see, to one's surprise, (sth happen suddenly)",Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
指着,39,194,0.3189259505581235,43,0.0012292696427529948,0.0018016468751787895,0.999654971098167,12,0.0003424387842519524,0.999312532313915,0.0007959233180953113,6,zhǐzhe,Poke,Translation,下班 | 晚饭 | 晚上 | 夜里 | 半夜 | 午饭 | 睡觉 | 回家 | 放学 | 下楼 | 早饭 | 吃饭,1.0
一眼,39,194,0.317798648640541,43,-0.028775086979859643,-0.04217975664005632,0.9902783756106853,43,0.00970717243451684,0.9805712031761685,0.014019473605952485,7-9,yīyǎn,a glance; a quick look; a glimpse,Translation,嘴唇 | 胳膊 | 脸颊 | 眼睛 | 身子 | 肩膀 | 嘴巴 | 哆嗦 | 鼻子 | 手臂 | 脖子 | 咧嘴,1.0
