token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
揣摩,0,51,0.3920539425207149,142,0.08914870443864359,0.12788606271171396,1.0,66,4.1684302392892646e-29,1.0,5.141183107836857e-28,7-9,chuǎimó,to analyze; to try to figure out; to try to fathom,Translation,推断 | 推测 | 判断 | 解释 | 分析 | 阐述 | 表述 | 断定 | 结论 | 概括 | 预测 | 猜测,1.0
学生,145,45,0.4306366713510558,143,0.014786073222284812,0.02531214304922688,0.99999999999946,39,5.403793273472198e-13,0.9999999999989196,2.982804134155144e-12,1,xuéshēng,student; schoolchild,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.5
听众,145,45,0.4282949248669831,128,0.10633897644959822,0.15683195833868566,1.0,49,1.2018546248379043e-42,1.0,2.1895406502532314e-41,3,tīngzhòng,audience; listeners,Translation,播出 | 频道 | 专栏 | 电视台 | 栏目 | 播放 | 视频 | 杂志 | 博客 | 直播 | 访谈 | 电台,0.5
读者,145,45,0.4246711611359844,41,0.14644257800650623,0.20289329084470578,1.0,41,1.689070134006469e-42,1.0,4.644832613954935e-41,3,dúzhě,reader,Translation,课本 | 教材 | 课文 | 复习 | 课程 | 课 | 背诵 | 预习 | 写作 | 作文 | 书籍 | 备课,0.75
群众,145,45,0.42262876242464975,39,0.10560453284070681,0.15462412784625484,1.0,39,4.207445938199269e-16,0.9999999999999996,2.8115066228426954e-15,5,qúnzhòng,mass; multitude; the masses,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,1.0
网民,145,45,0.4198010839661908,39,0.12821355827212716,0.18098715497315843,1.0,49,1.379408291167301e-28,1.0,1.670681883575261e-27,7-9,wǎngmín,web user; netizen,Translation,播出 | 频道 | 专栏 | 电视台 | 栏目 | 播放 | 视频 | 杂志 | 博客 | 直播 | 访谈 | 电台,1.0
游客,145,45,0.4181830603673896,52,0.09505723900996921,0.14043561123959458,1.0,21,9.079572168630622e-16,0.9999999999999991,5.935356390420059e-15,2,yóukè,traveler; tourist; (online gaming) guest player,Translation,列车 | 火车 | 客运 | 航班 | 乘客 | 旅客 | 飞机 | 货运 | 大巴 | 卧铺 | 游船 | 轮船,0.5
影迷,145,45,0.4163224426134138,112,0.11559732446807536,0.16531027707084336,1.0,151,1.3473649158960685e-34,1.0,4.7361464218129824e-33,6,yǐngmí,film enthusiast; movie fan,Translation,亲人 | 家人 | 亲戚 | 朋友 | 亲友 | 爱人 | 亲朋好友 | 同事 | 同伴 | 友人 | 姐妹 | 战友,0.25
球迷,145,45,0.40939988009066125,24,0.11660534169421338,0.1648818455527999,1.0,24,2.202655892997048e-28,1.0,2.663696879027917e-27,3,qiúmí,fan (ball sports),Translation,乒乓球 | 田径 | 体操 | 网球 | 羽毛球 | 排球 | 篮球 | 举重 | 滑冰 | 棒球 | 摔跤 | 台球,0.5
歌迷,145,45,0.40768397078021507,128,0.08022103860931423,0.11928121503884087,1.0,128,1.870051749821369e-31,1.0,2.4973017078139382e-30,3,gēmí,fan of a singer,Translation,歌剧 | 演唱 | 歌曲 | 话剧 | 独唱 | 舞蹈 | 戏剧 | 演奏 | 演出 | 合唱 | 乐曲 | 歌唱,0.25
消费者,145,45,0.40459923276106446,156,0.1462109757868802,0.19715299435568753,1.0,90,4.4660465165077716e-23,1.0,4.338176860105464e-22,5,xiāofèizhě,consumer,Translation,产业 | 业务 | 创新 | 产品 | 研发 | 运营 | 企业 | 领域 | 平台 | 发展 | 应用 | 行业,0.75
顾客,145,45,0.4028085822809993,12,0.08262240486249722,0.1215368121653516,1.0,149,1.2826737907246463e-39,1.0,6.349590224008762e-38,2,gùkè,customer; client,Translation,挂失 | 支票 | 存折 | 发票 | 银行卡 | 车票 | 账单 | 汇款 | 机票 | 身份证 | 信用卡 | 收据,0.5
小朋友,145,45,0.3909314818012834,54,0.00729342095346186,0.011833016431050475,0.9999999999998863,54,1.1597716688961278e-13,0.9999999999997703,6.734423282793848e-13,1,xiǎopéngyǒu,child,Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.25
师生,145,45,0.3906925610024915,143,0.07666717303376086,0.11176386368985042,1.0,39,1.9879158279378154e-24,1.0,2.047671665190621e-23,6,shīshēng,teachers and students,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,1.0
人们,145,45,0.38917298364001807,112,0.11724402912006798,0.16103377527225202,1.0,176,4.269186483908784e-32,1.0,5.853084130675157e-31,2,rénmen,people,Translation,大多数 | 大部分 | 绝大多数 | 许多 | 一些 | 多数 | 个别 | 众多 | 部分 | 这些 | 那些 | 所有,1.0
家长,145,45,0.3876625850850136,54,0.018040359586146304,0.02861833065168439,1.0,54,9.45849498817837e-16,0.999999999999999,6.175760951502063e-15,2,jiāzhǎng,head of a household; family head; patriarch; parent or guardian of a child,Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.5
用户,145,45,0.3841860805584309,192,0.1263580200539548,0.17025437547510106,1.0,90,3.214476381423048e-21,1.0,2.86280101726815e-20,5,yònghù,user; consumer; subscriber; customer,Translation,产业 | 业务 | 创新 | 产品 | 研发 | 运营 | 企业 | 领域 | 平台 | 发展 | 应用 | 行业,0.25
居民,145,45,0.38278433797575245,39,0.06862617850640446,0.10006123052117499,1.0,39,4.629907309670265e-19,1.0,3.689074113637838e-18,4,jūmín,resident; inhabitant,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,1.0
老百姓,145,45,0.38194155774335364,39,0.0893640313716807,0.12632342723484297,1.0,39,6.244700199858375e-22,1.0,5.7546261126997266e-21,3,lǎobǎixìng,"ordinary people; the ""person in the street""",Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,1.0
网友,145,45,0.3803368830982466,49,0.11662111817451515,0.15839143719060458,1.0,49,1.2244232484494453e-23,1.0,1.219196156167317e-22,1,wǎngyǒu,online friend; Internet user,Translation,播出 | 频道 | 专栏 | 电视台 | 栏目 | 播放 | 视频 | 杂志 | 博客 | 直播 | 访谈 | 电台,0.5
学子,145,45,0.37995938241524013,143,0.04665253530594016,0.06997602285798266,1.0,39,3.357203630521667e-32,1.0,5.940160824044691e-31,7-9,xuézǐ,(literary) student; scholar,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.75
游人,145,45,0.3761139826900893,52,0.0724587353400008,0.1040558359408354,1.0,21,6.926156692743073e-36,1.0,1.062079728566798e-34,6,yóurén,a tourist,Translation,列车 | 火车 | 客运 | 航班 | 乘客 | 旅客 | 飞机 | 货运 | 大巴 | 卧铺 | 游船 | 轮船,0.25
股民,145,45,0.3749638382236445,111,0.1068081295359044,0.14594378996164356,1.0,193,1.6549157633983252e-31,1.0,2.509022699471154e-30,7-9,gǔmín,stock investor; share trader,Translation,顶级 | 顶尖 | 世界级 | 知名 | 一流 | 国内 | 本土 | 领军 | 全球 | 精英 | 著名 | 重量级,1.0
考生,145,45,0.3712194982456568,143,0.010514409624468146,0.01644688458694438,1.0,143,5.1720258512368e-19,1.0,4.110221067515708e-18,2,kǎoshēng,exam candidate; student whose name has been put forward for an exam,Translation,高中 | 学校 | 初中 | 入学 | 大学 | 本科 | 研究生 | 补习 | 就读 | 中学 | 报考 | 小学,0.0
女生,145,45,0.36820300592262184,54,-0.020397181492833594,-0.032284391480241106,0.999999999993264,54,6.738078393087904e-12,0.999999999986526,3.398459983031096e-11,1,nǚshēng,schoolgirl; female student; girl,Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.25
粉丝,145,45,0.3680725316615465,151,0.08401248844487291,0.11734571823918843,1.0,49,7.439499310609361e-27,1.0,8.447635751772493e-26,7-9,fěnsī,bean vermicelli; mung bean starch noodles; Chinese vermicelli; cellophane noodles; fan (loanword); enthusiast for sb or sth,Translation,播出 | 频道 | 专栏 | 电视台 | 栏目 | 播放 | 视频 | 杂志 | 博客 | 直播 | 访谈 | 电台,0.25
客人,145,45,0.3666236364982875,12,0.03551562447712081,0.05309620254899022,1.0,158,2.8473132534524594e-36,1.0,7.729608746175375e-35,2,kèrén,visitor; guest; customer; client,Translation,开幕式 | 闭幕式 | 开幕 | 大会 | 颁奖 | 展览会 | 晚会 | 闭幕 | 庆典 | 博览会 | 盛会 | 展览,0.5
学员,145,45,0.3636476763398551,143,0.023534904818769242,0.035665040635835275,1.0,175,5.116408776859706e-24,1.0,5.234209202537663e-23,6,xuéyuán,student; member of an institution of learning; officer cadet,Translation,军官 | 外交官 | 球员 | 战士 | 画家 | 帅哥 | 水手 | 小姐 | 作家 | 警官 | 将军 | 绅士,0.75
路人,145,45,0.36056537392331645,151,0.013177127269769662,0.020191372898511604,1.0,151,1.152855756590046e-29,1.0,1.450679358773823e-28,7-9,lùrén,passer-by; stranger,Translation,亲人 | 家人 | 亲戚 | 朋友 | 亲友 | 爱人 | 亲朋好友 | 同事 | 同伴 | 友人 | 姐妹 | 战友,0.25
选民,145,45,0.35508230307274147,39,0.06677590090464725,0.09382675509246183,1.0,40,2.695459538392842e-25,1.0,2.8798144477756463e-24,7-9,xuǎnmín,voter; constituency; electorate,Translation,首脑 | 议会 | 会晤 | 会谈 | 元首 | 总统 | 外交 | 国会 | 议员 | 内阁 | 政党 | 领事,1.0
大家,145,45,0.3518944511333672,5,0.019397705893589856,0.02906009185012568,1.0,10,9.158158451640931e-20,1.0,7.706574949941989e-19,2,dàjiā,everyone; influential family; great expert,Translation,回去 | 想 | 快点儿 | 好好 | 待会儿 | 赶快 | 顺便 | 先 | 回来 | 去 | 空儿 | 帮,0.0
官兵,145,45,0.3515789217170282,39,0.03729993162034512,0.0543952002077407,1.0,39,6.388809300539657e-15,0.9999999999999936,3.9411293688780855e-14,7-9,guānbīng,(military) officers and soldiers; officers and men; (old) government troops,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.75
人民,145,45,0.34791233704000474,39,0.05056177880599361,0.07195875467988035,1.0,39,4.2236028102261686e-19,1.0,3.3726555853837505e-18,3,rénmín,the people,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,1.0
男生,145,45,0.34406484338605214,54,-0.04146212970778662,-0.06321071418373334,0.9999999999999147,54,7.41724693696065e-14,0.9999999999998406,4.3932356538497957e-13,1,nánshēng,schoolboy; male student; boy; guy (young adult male),Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.25
公众,145,45,0.33448119845521573,49,0.09123625710813657,0.1205624674257794,1.0,49,5.530781881213406e-25,1.0,5.835921913840782e-24,6,gōngzhòng,public,Translation,播出 | 频道 | 专栏 | 电视台 | 栏目 | 播放 | 视频 | 杂志 | 博客 | 直播 | 访谈 | 电台,0.25
人,145,45,0.332413218359013,54,0.012223730770553887,0.017981085239755574,1.0,54,5.958941291506469e-22,1.0,5.496639895182036e-21,1,rén,person; people,Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.25
员工,145,45,0.32857144112139974,168,0.046791858052364355,0.0651497185951789,1.0,39,1.0957252144882688e-16,0.9999999999999999,7.601916740682984e-16,3,yuángōng,staff; personnel; employee,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.75
人群,145,45,0.32833763780815245,39,0.026693440289571657,0.03822326698614603,1.0,39,2.0811953949230334e-33,1.0,2.955936313510945e-32,3,rénqún,crowd,Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.5
广大,145,45,0.32500298431365277,176,0.07467418715988455,0.09960925119755647,1.0,193,1.824476483098674e-35,1.0,3.2403190173781697e-34,3,guǎngdà,(of an area) vast or extensive; large-scale; widespread; (of people) numerous,Translation,顶级 | 顶尖 | 世界级 | 知名 | 一流 | 国内 | 本土 | 领军 | 全球 | 精英 | 著名 | 重量级,1.0
上班族,145,45,0.3186423190815911,59,0.00759703544351209,0.011026900989412941,1.0,39,1.40916733592568e-23,1.0,1.3994139842708027e-22,6,zú (shàngbānzú),"race; nationality; ethnicity; clan; by extension, social group (e.g. office workers 上班族)",Translation,妇女 | 老人 | 残疾人 | 青年 | 儿童 | 大学生 | 军人 | 青少年 | 中学生 | 小学生 | 农民工 | 盲人,0.0
们,145,45,0.3120125043260613,54,0.012801003369943997,0.018266571708024502,1.0,54,4.8161636786193914e-27,1.0,5.508334068966936e-26,1,men (péngyoumen),"plural marker for pronouns, and nouns referring to individuals",Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.0
人士,145,45,0.28976585013853495,98,0.052729018111800585,0.06911083041121084,1.0,175,1.3513543100569465e-19,1.0,1.7783799089343372e-18,5,rénshì,person; figure; public figure,Translation,军官 | 外交官 | 球员 | 战士 | 画家 | 帅哥 | 水手 | 小姐 | 作家 | 警官 | 将军 | 绅士,0.25
对方,145,45,0.2618472049951784,54,-0.010533368176653457,-0.014269902177346232,1.0,54,4.4662154216175975e-35,1.0,6.723652704546117e-34,3,duìfāng,the other person; the other side; the other party,Translation,姑姑 | 舅舅 | 奶奶 | 姐姐 | 爸爸 | 妹妹 | 爸 | 嫂子 | 哥哥 | 妈妈 | 姥姥 | 爷爷,0.25
花纹,146,40,0.4528726043639125,134,0.09482646825065089,0.14771539449349178,1.0,165,4.993131045757279e-34,1.0,7.31211650144579e-33,7-9,huāwén,decorative design,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.5
形状,146,40,0.44754210806262645,55,0.13948867832077017,0.20158879936167814,1.0,116,3.3779265817683066e-42,1.0,6.088027783671002e-41,3,xíngzhuàng,form; shape,Translation,特性 | 特征 | 方法 | 形式 | 特点 | 本质 | 模式 | 形态 | 理念 | 属性 | 方式 | 性质,0.75
图案,146,40,0.44020735341746187,186,0.07922976555229,0.12398589477887234,1.0,17,5.648449732685301e-32,1.0,7.670615782607693e-31,4,tú'àn,design; pattern,Translation,衬衣 | 衬衫 | 裙子 | 毛衣 | 上衣 | 衣服 | 大衣 | 外套 | 短裤 | 裤子 | 袜子 | 西装,0.25
线条,146,40,0.4334414412736699,55,0.04899005491958347,0.07958762936596332,1.0,55,2.2497059981977496e-27,1.0,2.605349891825833e-26,7-9,xiàntiáo,"line (in drawing, calligraphy etc); the lines or contours of a three-dimensional object (hairstyle, clothing, car etc)",Translation,精致 | 优美 | 别致 | 古朴 | 简洁 | 优雅 | 质朴 | 朴实 | 细腻 | 高雅 | 新颖 | 美观,0.5
造型,146,40,0.42404246850006927,55,0.07074571114267852,0.10939439680801943,1.0,17,5.079119218047158e-29,1.0,6.245900247978692e-28,4,zàoxíng,to model; to shape; appearance; style; design; form; pose,Translation,衬衣 | 衬衫 | 裙子 | 毛衣 | 上衣 | 衣服 | 大衣 | 外套 | 短裤 | 裤子 | 袜子 | 西装,0.5
雕刻,146,40,0.4082698690530756,185,0.08943769847857486,0.13130053213758952,1.0,165,6.340439325833907e-33,1.0,1.001700546138252e-31,7-9,diāokè,to carve; to engrave; carving,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.25
轮廓,146,40,0.3988131486075295,55,0.06531175479366719,0.09799233514890078,1.0,116,2.135786813371853e-37,1.0,3.405500955922879e-36,7-9,lúnkuò,an outline; silhouette,Translation,特性 | 特征 | 方法 | 形式 | 特点 | 本质 | 模式 | 形态 | 理念 | 属性 | 方式 | 性质,0.5
外形,146,40,0.3922281928537205,55,0.06386062198674203,0.09508269585668576,1.0,154,4.076662984513087e-37,1.0,6.950370917757695e-36,7-9,wàixíng,figure; shape; external form; contour,Translation,壮实 | 身材 | 年纪 | 俊俏 | 健壮 | 英俊 | 岁数 | 个头儿 | 苗条 | 胖 | 矮小 | 长相,0.75
圆形,146,40,0.3908532800954,134,0.0688652015398975,0.1015693077979822,1.0,165,3.043431254910505e-20,1.0,2.5813458163463576e-19,7-9,yuánxíng,round; circular,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.5
颜色,146,40,0.3755137032791585,134,-0.02864492701438054,-0.04586958459263915,1.0,134,1.4177011553893305e-26,1.0,1.5925619535216272e-25,2,yánsè,color; countenance; appearance; facial expression; pigment; dyestuff,Translation,翠绿 | 鲜艳 | 艳丽 | 晶莹 | 碧绿 | 明媚 | 白色 | 五颜六色 | 明亮 | 蓝色 | 耀眼 | 黄色,0.5
外观,146,40,0.37447647829071157,55,0.063080624791368,0.09160651313520353,1.0,191,1.6522265732625583e-26,1.0,1.851245569205309e-25,6,wàiguān,outward appearance,Translation,工艺 | 组装 | 零件 | 加工 | 部件 | 配件 | 制成 | 成品 | 工序 | 生产 | 设备 | 制造,0.25
图形,146,40,0.36100192057254626,74,0.07609437816170445,0.1064119434544826,1.0,192,6.292772029925553e-20,1.0,5.251075767695357e-19,7-9,túxíng,picture; figure; diagram; graph; depiction; graphical,Translation,下载 | 查询 | 扫描 | 数据库 | 浏览器 | 登录 | 搜索 | 查找 | 浏览 | 输入 | 监控 | 网页,0.0
镶嵌,146,40,0.3595975998065535,134,0.05537715882847111,0.07959009158923369,1.0,165,1.203692826870196e-24,1.0,1.2512532110659653e-23,7-9,xiāngqiàn,to inlay; to embed; to set (e.g. a jewel in a ring); tiling; tessellation,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.75
色彩,146,40,0.3585549603765932,134,-0.019202463110410295,-0.0299362563029314,1.0,134,1.7141067369624366e-31,1.0,2.2921637749696094e-30,4,sècǎi,tint; coloring; coloration; (fig.) flavor; character,Translation,翠绿 | 鲜艳 | 艳丽 | 晶莹 | 碧绿 | 明媚 | 白色 | 五颜六色 | 明亮 | 蓝色 | 耀眼 | 黄色,0.0
装饰,146,40,0.35648654316653455,17,0.060145212683628824,0.08547498281362068,1.0,17,1.0228846481379247e-32,1.0,1.422557695063932e-31,5,zhuāngshì,to decorate; decoration; decorative; ornamental,Translation,衬衣 | 衬衫 | 裙子 | 毛衣 | 上衣 | 衣服 | 大衣 | 外套 | 短裤 | 裤子 | 袜子 | 西装,0.5
形,146,40,0.3553951584279474,165,0.057768400615132554,0.0822474393176512,1.0,165,4.994376531108515e-25,1.0,5.2746350705353115e-24,6,xíng,to appear; to look; form; shape,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.5
平面,146,40,0.35476748709004663,30,0.10876807231939545,0.14425462585856047,1.0,165,2.533102285388959e-29,1.0,3.1564323641128494e-28,7-9,píngmiàn,plane (flat surface); print media,Translation,缠 | 绷 | 钉 | 竖 | 缝 | 斜 | 弯 | 兜 | 剪 | 绞 | 夹 | 拱,0.25
雕塑,146,40,0.34616967688511135,185,0.024395652448973904,0.03596979963601642,1.0,128,3.6499306798632653e-25,1.0,6.998352026685945e-24,7-9,diāosù,a statue; a Buddhist image; sculpture; to carve,Translation,歌剧 | 演唱 | 歌曲 | 话剧 | 独唱 | 舞蹈 | 戏剧 | 演奏 | 演出 | 合唱 | 乐曲 | 歌唱,0.0
尺寸,146,40,0.3434227282635503,69,0.012125816782728671,0.01813333449615262,1.0,69,1.029713860347679e-19,1.0,8.500524488267065e-19,4,chǐcùn,size; dimensions; measurements (esp. of clothes); (coll.) propriety,Translation,千克 | 公斤 | 厘米 | 立方米 | 毫米 | 平方米 | 斤 | 吨 | 磅 | 公里 | 米 | 公顷,0.25
画面,146,40,0.3433026939373569,27,0.017668254582386578,0.02619981744839826,1.0,128,1.895479721853749e-24,1.0,3.5035771037428865e-23,5,huàmiàn,scene; tableau; picture; image; screen (displayed by a computer); (motion picture) frame; field of view,Translation,歌剧 | 演唱 | 歌曲 | 话剧 | 独唱 | 舞蹈 | 戏剧 | 演奏 | 演出 | 合唱 | 乐曲 | 歌唱,0.0
