token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
魅力,0,164,0.33245281890765455,1,0.051931073252129756,0.0721787947565486,0.9998478159565728,26,0.00010912035595891432,0.9997386956006139,0.0004104611505282552,7-9,mèilì,charm; fascination; glamor; charisma,Translation,真挚 | 祝福 | 感激 | 真诚 | 感恩 | 牵挂 | 深情 | 快乐 | 幸福 | 思念 | 情谊 | 亲爱,0.75
查处,47,258,0.23827898509724688,27,-0.025217724346806136,-0.033106247370667086,0.7710741312189332,27,0.15675255403443464,0.6143215771844985,0.18395599529972045,7-9,cháchǔ,to investigate and handle (a criminal case),Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.75
私事,47,258,0.23805092173046088,25,-0.03536882053237089,-0.04641887698413762,0.9855538266569688,25,0.007859975313558148,0.9776938513434106,0.02353261505506467,7-9,sīshì,personal matters,Translation,吃饭 | 贪玩儿 | 聊天儿 | 睡觉 | 干活儿 | 打牌 | 打盹儿 | 做饭 | 说闲话 | 抽烟 | 玩耍 | 挣钱,0.25
口头,47,258,0.23804813944723954,14,0.02326478737485735,0.02962849480619004,0.9676878412866214,39,0.017261308160303645,0.9504265331263178,0.04660243433410457,7-9,kǒutóu,oral; verbal,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
订立,47,258,0.23803002883624708,15,0.028637021236153498,0.03622156331962757,0.9078538969246831,3,0.06360167812903528,0.8442522187956478,0.10321177778338425,7-9,dìnglì,"to conclude (treaty, contract, agreement etc); to set up (a rule etc)",Translation,学费 | 交纳 | 收据 | 支票 | 生活费 | 缴纳 | 付款 | 汇款 | 返还 | 报销 | 账单 | 款项,1.0
解除,47,258,0.23795546563422976,23,0.027961606182311194,0.03539416309208971,0.5501402494475695,35,0.29276375344849964,0.2573764959990698,0.2727695925216353,5,jiěchú,to remove; to sack; to get rid of; to relieve (sb of their duties); to free; to lift (an embargo); to rescind (an agreement),Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,0.5
私自,47,258,0.23785741841092523,24,-0.05454636466134083,-0.07156976395100662,0.9850650071395202,24,0.014388960096966706,0.9706760470425535,0.020575626674778233,7-9,sīzì,private; personal; secretly; without explicit approval,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.0
受贿,47,258,0.23727773275628616,27,-0.05236571309864563,-0.06865633186229382,0.9918194304772271,27,0.004610823721954264,0.9872086067552728,0.013595455733312382,7-9,shòuhuì,to accept a bribe,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,1.0
当面,47,258,0.2370680275362876,14,-0.042462611967510916,-0.05565714047923264,0.7340956994477332,14,0.26244912486065347,0.47164657458707976,0.15300382160963,7-9,dāngmiàn,to sb's face; in sb's presence,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,0.25
生效,47,258,0.23636513218546967,15,0.03016002584768579,0.037994734015660905,0.9784807234572386,33,0.007641919022073976,0.9708388044351646,0.034934672599034725,7-9,shēngxiào,to take effect; to go into effect,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,1.0
无效,47,258,0.2357014254707007,27,0.01332491974099409,0.017135438729893298,0.9178747028750318,27,0.07633311869267331,0.8415415841823585,0.07996030765011107,6,wúxiào,not valid; ineffective; in vain,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.75
违约,47,258,0.2351666291618764,27,0.004643923058712307,0.006035165813917985,0.9732343394445072,33,0.009729698321656832,0.9635046411228504,0.041593393888099475,7-9,wéiyuē,to break a promise; to violate an agreement; to default (on a loan or contract),Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,1.0
允许,47,258,0.23505530110516706,24,0.020080681513802268,0.025579658970197268,0.9829593597458781,24,0.0062227234302233625,0.9767366363156548,0.028103465824583458,6,yǔnxǔ,to permit; to allow,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.25
商讨,47,258,0.2346935512439631,15,0.0007943328252139614,0.0010368516053127937,0.9456669968189548,15,0.028811748552696,0.9168552482662589,0.06806227861719957,7-9,shāngtǎo,to discuss; to deliberate,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,0.5
自愿,47,258,0.23432584342519852,3,0.0027041930731033503,0.0035193509478012607,0.9613471619609134,39,0.019015033457163957,0.9423321285037495,0.051214319462832114,5,zìyuàn,voluntary,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,0.5
贪污,47,258,0.2340083958363698,27,-0.08918789248964437,-0.11643455620773648,0.7967993759179218,27,0.20230840311583534,0.5944909728020865,0.13069229701767773,7-9,tānwū,to be corrupt; corruption; to embezzle,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.5
听从,47,258,0.2339202072491236,37,-0.021243465426775687,-0.027730094995057398,0.984151232016783,23,0.010733392644261977,0.973417839372521,0.02483241369707364,7-9,tīngcóng,to listen and obey; to comply with; to heed; to hearken,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.5
递交,47,258,0.23375861059349595,15,-0.019320142425061082,-0.02521417231197285,0.8357841884161789,15,0.06450877429087917,0.7712754141252997,0.15991158007095313,7-9,dìjiāo,to present; to give; to hand over; to hand in; to lay before,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,0.75
涉嫌,47,258,0.2336761307925279,27,-0.0550225901002295,-0.07180069982308333,0.8736596415163237,27,0.12589596216447493,0.7477636793518487,0.09780277146101306,7-9,shèxián,to be a suspect (in a crime); to be suspected of,Translation,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅,0.75
告诫,47,258,0.23349346589784792,14,-0.04593106477589193,-0.05992260043770313,0.5241025951382376,14,0.4555502701059677,0.06855232503226993,0.20638517424481964,7-9,gàojiè,to warn; to admonish,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,0.5
作出,47,258,0.2329770920247563,44,0.03052303347498772,0.03827119152469832,0.9828541534555744,46,0.010602704294790918,0.9722514491607834,0.027932263582999262,4,zuòchū,"to put out; to come up with; to make (a choice, decision, proposal, response, comment etc); to issue (a permit, statement, explanation, apology, reassurance to the public etc); to draw (conclusion); to deliver (speech, judgment); to devise (explanation); to extract",Translation,推动 | 构建 | 拓展 | 推进 | 促进 | 培育 | 打造 | 开拓 | 强化 | 深化 | 开创 | 引领,1.0
下台,47,258,0.23269014763351475,14,-0.006251962390133703,-0.008147897972183873,0.9790038809730479,15,0.01961046464807073,0.9593934163249772,0.027466332480403668,7-9,xiàtái,to go off the stage; to fall from position of prestige; to step down (from office etc); to disentangle oneself; to get off the hook,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,0.25
插手,47,258,0.2325089060979638,27,-0.02065895720152347,-0.026917520432048668,0.7988074643224748,23,0.16418071764550915,0.6346267466769657,0.1597704273842081,7-9,chāshǒu,to get involved in; to meddle; interference,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
负有,47,258,0.23247529027395122,27,0.019431299334575686,0.024691722422668146,0.9564987281133447,39,0.018997113930357433,0.9375016141829873,0.062397747387231264,7-9,fùyǒu,to be responsible for,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
逼迫,47,258,0.23213081993553483,23,-0.05938201703310489,-0.07733350754892851,0.6605241779865779,23,0.2923928529942298,0.36813132499234813,0.1989600444602228,7-9,bīpò,to force; to compel; to coerce,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
索赔,47,258,0.2319202222918731,3,-0.02915353366458978,-0.03795638748826464,0.6388154632980393,3,0.2706923467660573,0.368123116531982,0.238837013629354,7-9,suǒpéi,to ask for compensation; to claim damages; claim for damages,Translation,学费 | 交纳 | 收据 | 支票 | 生活费 | 缴纳 | 付款 | 汇款 | 返还 | 报销 | 账单 | 款项,0.75
鼓动,47,258,0.2316338829390149,27,-0.038714202691772975,-0.05038509875976247,0.9868519558677016,23,0.010080642639232017,0.9767713132284696,0.020428169615693336,7-9,gǔdòng,"to urge (an activity that may be beneficial, harmful or neutral); to encourage; to agitate; to instigate; to incite; to beat; to flap (wings, a fan etc)",Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
取消,47,258,0.2316311164996269,3,0.020826014952607802,0.026388937629262317,0.9361189197098068,3,0.04997264006871336,0.8861462796410934,0.07401388866401594,3,qǔxiāo,to cancel; cancellation,Translation,学费 | 交纳 | 收据 | 支票 | 生活费 | 缴纳 | 付款 | 汇款 | 返还 | 报销 | 账单 | 款项,0.5
草案,47,258,0.23149330773292032,21,0.013125801361232037,0.01679280412243669,0.45326535703741344,39,0.4531494720316128,0.00011588500580062,0.2606184927601727,7-9,cǎo'àn,"draft (legislation, proposal etc)",Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,0.75
声明,47,258,0.23140160521020312,33,0.01881162352354085,0.023890505690842032,0.9633760499377468,39,0.02094687549305761,0.9424291744446892,0.04801189660770784,3,shēngmíng,to state; to declare; statement; declaration,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
赞成,47,258,0.231178317242462,7,0.006775149729583374,0.008735401494430257,0.9898933794149408,39,0.006233798656013221,0.9836595807589276,0.017068632614661693,4,zànchéng,to approve; to endorse; (literary) to assist,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
通告,47,258,0.2310413931760024,33,0.009594689956501035,0.01232374199194498,0.8971956656671035,33,0.0684960650088957,0.8286996006582078,0.1089971780061751,7-9,tōnggào,to announce; to give notice; announcement,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,1.0
依照,47,258,0.23041139841754915,48,0.020684522623517942,0.026173891013060613,0.9275012462794382,8,0.05049660871880222,0.877004637560636,0.08469439178997168,5,yīzhào,according to; in light of,Translation,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前,0.75
派遣,47,258,0.23034662333043354,27,-0.009700811425700756,-0.01260413027443341,0.6735936150038885,11,0.17990961383936646,0.49368400116452205,0.23247136340272506,7-9,pàiqiǎn,to send (on a mission); to dispatch,Translation,逃走 | 逃跑 | 遇险 | 降落 | 行驶 | 绕行 | 驾车 | 转弯 | 下车 | 赶往 | 航行 | 巡逻,0.0
平息,47,258,0.23023633864140292,23,-0.028630021296642938,-0.037193261690363875,0.5808564602759916,23,0.21392753645314305,0.36692892382284853,0.25455191061196736,7-9,píngxī,to settle (a dispute); to quieten down; to suppress,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
重申,47,258,0.23009340044568619,33,0.032610504913987814,0.04063527709554984,0.9229371683567446,8,0.04455033652463205,0.8783868318321125,0.08751722699489892,7-9,chóngshēn,to reaffirm; to reiterate,Translation,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前,1.0
商量,47,258,0.22997386126653918,25,-0.027680664647637965,-0.03594769483171978,0.8627368228912374,14,0.11040947932533596,0.7523273435659015,0.1253679193499228,2,shāngliang,to consult; to talk over; to discuss,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,0.25
交代,47,258,0.22991664293948533,14,-0.018780710720250504,-0.024387893269033126,0.9259742601834015,33,0.06852819922117932,0.8574460609622221,0.07443293096521066,5,jiāodài,to transfer (duties to sb else); to give instructions; to tell (sb to do sth); to explain; to give an account; to brief; to confess; to account for oneself; (jocular) to come to a bad end,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,1.0
容许,47,258,0.22969967676733086,23,-0.013953769479945144,-0.0181147132606492,0.9647212506786613,24,0.025578759894619697,0.9391424907840417,0.046547645055148724,7-9,róngxǔ,to permit; to allow,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.25
言论,47,258,0.22897831642343483,22,-0.0390469937332141,-0.050643184964767184,0.9819188398344169,22,0.016261754263502664,0.9656570855709142,0.025356018396574614,7-9,yánlùn,expression of opinion; views; remarks; arguments,Translation,看法 | 疑虑 | 想法 | 事情 | 说法 | 道理 | 疑问 | 误解 | 争论 | 猜测 | 问题 | 结论,0.75
赞同,47,258,0.22762829876619756,7,-0.03246352940566272,-0.0420309668956085,0.9200119583477621,14,0.05810133991769615,0.8619106184300659,0.0909540799221361,7-9,zàntóng,to approve of; to endorse; (vote) in favor; to approve of; to endorse; (vote) in favor,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,1.0
冲突,47,258,0.22756191363502468,22,-0.022248790348476072,-0.028803331608332344,0.9072477342064741,23,0.05430799908988092,0.8529397351165932,0.10600707056542213,5,chōngtū,conflict; to conflict; clash of opposing forces; collision (of interests); contention,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
声称,47,258,0.22693279339362868,27,0.01931202637894794,0.024372201560847462,0.9470199885040034,8,0.03423292214135189,0.9127870663626515,0.06644227346325457,7-9,shēngchēng,to claim; to state; to proclaim; to assert,Translation,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前,0.5
再三,47,258,0.2268290250541052,14,-0.06627208059732201,-0.08571465140935955,0.958463044180568,14,0.02314712430425747,0.9353159198763106,0.052677398540404145,4,zàisān,over and over again; again and again,Translation,小声 | 大声 | 招呼 | 嬉笑 | 点头 | 插嘴 | 扭头 | 交头接耳 | 自言自语 | 神情 | 听见 | 坐下,0.25
无故,47,258,0.2265670551790041,24,-0.04772151137010905,-0.06170090334224613,0.9873130200259492,24,0.011720456399715437,0.9755925636262338,0.018308583943987346,7-9,wúgù,without cause or reason,Translation,急忙 | 赶忙 | 慌忙 | 偷偷 | 连忙 | 赶紧 | 毫不犹豫 | 悄悄 | 趁机 | 立刻 | 索性 | 干脆,0.25
公开信,47,258,0.22610331668123917,15,-0.006238150194401826,-0.008060701549527554,0.965382904926238,15,0.013888044303289191,0.9514948606229489,0.04943485538338213,7-9,gōngkāixìn,open letter,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,0.75
公开,47,258,0.22579604868946285,33,0.014227873719249023,0.018045788193178813,0.960586092206595,39,0.017182155476671374,0.9434039367299236,0.05455305588420568,3,gōngkāi,open; overt; public; to make public; to release,Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,1.0
讨价还价,47,258,0.22557095161882285,25,-0.02489773197091183,-0.03214979089815477,0.7484976588441962,23,0.15569272369656076,0.5928049351476354,0.19459354201896062,7-9,tǎojià-huánjià,to haggle over price; to bargain,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
采取,47,258,0.224868077640169,48,-0.0062598131540589075,-0.008075803580636117,0.7554386960368232,46,0.1807777439425823,0.574660952094241,0.18337517850921276,3,cǎiqǔ,"to adopt or carry out (measures, policies, course of action); to take",Translation,推动 | 构建 | 拓展 | 推进 | 促进 | 培育 | 打造 | 开拓 | 强化 | 深化 | 开创 | 引领,0.75
明确,47,258,0.22482434584757957,48,-0.029866469292244374,-0.03852864719403558,0.839253027328714,48,0.12116783496851062,0.7180851923602034,0.13778328394133005,3,míngquè,clear-cut; definite; explicit; to clarify; to specify; to make definite,Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
遵照,47,258,0.22433353450106483,44,-0.005979805940139804,-0.007709249021476504,0.8728266005586207,48,0.06854116757379142,0.8042854329848292,0.13216046798966558,7-9,zūnzhào,in accordance with; to follow (the rules),Translation,切实 | 及时 | 妥善 | 积极 | 注重 | 严格 | 细致 | 力求 | 稳妥 | 准确 | 尽力 | 完善,1.0
委托,47,258,0.22424152024820412,3,-0.003419570805571731,-0.004408035354851489,0.9313099938702404,3,0.03410338357482898,0.8972066102954114,0.08513161871966957,5,wěituō,to entrust; to trust; to commission,Translation,学费 | 交纳 | 收据 | 支票 | 生活费 | 缴纳 | 付款 | 汇款 | 返还 | 报销 | 账单 | 款项,1.0
投降,47,258,0.224207349689437,27,-0.038584158698695914,-0.04973514338302898,0.8641765830129458,23,0.10568949805052116,0.7584870849624246,0.12422628431598937,7-9,tóuxiáng,to surrender; surrender,Translation,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制,0.0
议程,47,258,0.22416390760923519,4,-0.010314537518919503,-0.013294737922200732,0.9044144772057138,15,0.08956176281910318,0.8148527143866106,0.08764924546655613,7-9,yìchéng,agenda; agenda item,Translation,接见 | 开幕 | 会见 | 出席 | 举行 | 颁奖 | 应邀 | 拜会 | 招待会 | 举办 | 开幕式 | 闭幕,0.75
依据,47,258,0.22405256011128832,33,-0.0021556954804337336,-0.002778146263028951,0.8094499755703993,33,0.1187443481003113,0.690705627470088,0.18566928028941884,5,yījù,according to; basis; foundation,Translation,核实 | 分析 | 查询 | 核对 | 阐述 | 验证 | 解释 | 查找 | 表述 | 询问 | 公示 | 评估,1.0
